Label,Similarity,Predicted_Label
1,0.09488715,0
1,0.56756115,1
1,0.5671697,1
1,0.5974121,1
1,0.64778274,1
1,0.5640121,1
1,0.4930967,1
1,0.58572096,1
1,0.63197523,1
1,0.6906322,1
1,0.51493907,1
1,0.63821346,1
1,-0.018757343,0
1,0.56011975,1
1,0.60260266,1
1,0.4908648,1
1,0.6510859,1
1,0.33074918,1
1,0.6691202,1
1,0.6509827,1
1,0.9099893,1
1,0.61994934,1
1,0.5716506,1
1,0.670886,1
1,0.40072137,1
1,0.9789729,1
1,0.53042567,1
1,0.6840378,1
1,0.5978703,1
1,0.7878188,1
1,0.08677329,0
1,0.542776,1
1,0.6350216,1
1,0.63571775,1
1,0.6563558,1
1,0.7775301,1
1,0.73758745,1
1,0.7298427,1
1,0.8143726,1
1,0.6612321,1
1,0.8008945,1
1,0.6965601,1
1,0.7369891,1
1,0.51869804,1
1,0.79719955,1
1,0.5983533,1
1,0.3840441,1
1,0.002629149,0
1,0.6299517,1
1,0.7070041,1
1,0.7729654,1
1,0.65962774,1
1,0.68635356,1
1,0.563671,1
1,0.6384761,1
1,-4.0038864e-05,0
1,0.7434143,1
1,0.8735349,1
1,0.9860939,1
1,0.54798836,1
1,0.69410574,1
1,0.81314754,1
1,0.65832394,1
1,0.7005957,1
1,0.040580112,0
1,0.6614385,1
1,0.7204924,1
1,0.7306176,1
1,0.73672855,1
1,0.71941835,1
1,0.6328885,1
1,0.6862098,1
1,0.9643933,1
1,0.7957326,1
1,0.70891607,1
1,0.7327643,1
1,-0.069562875,0
1,0.69143254,1
1,0.72251326,1
1,0.66188985,1
1,0.61219275,1
1,0.4881491,1
1,0.76703817,1
1,0.7582291,1
1,0.60688275,1
1,0.75665367,1
1,0.72003603,1
1,0.70405656,1
1,0.35621393,1
1,0.63760823,1
1,0.699037,1
1,0.6455738,1
1,0.92624855,1
1,0.6101816,1
1,0.10673324,0
1,0.69788635,1
1,0.76240414,1
1,0.7858828,1
1,0.7887562,1
1,0.75515527,1
1,0.77598053,1
1,0.76738334,1
1,0.61849177,1
1,0.837088,1
1,0.6443207,1
1,0.78031206,1
1,0.46289453,1
1,0.9759154,1
1,0.63968575,1
1,0.42019603,1
1,0.073506325,0
1,0.5678884,1
1,0.7345042,1
1,0.7649701,1
1,0.68747884,1
1,0.63370705,1
1,0.50393504,1
1,0.67660224,1
1,0.029896108,0
1,0.75807023,1
1,0.7444315,1
1,0.7868479,1
1,0.5505929,1
1,0.7299622,1
1,0.78298813,1
1,0.6128481,1
1,0.70264673,1
1,0.041593112,0
1,0.57624185,1
1,0.7697424,1
1,0.72640896,1
1,0.78582424,1
1,0.90553623,1
1,0.62298775,1
1,0.7170641,1
1,0.7660587,1
1,0.7702397,1
1,0.60309434,1
1,0.7553184,1
1,-0.09187688,0
1,0.66868573,1
1,0.7406674,1
1,0.64240605,1
1,0.56657904,1
1,0.5112691,1
1,0.73393303,1
1,0.7808884,1
1,0.61711496,1
1,0.9718554,1
1,0.70444566,1
1,0.6366279,1
1,0.33518353,1
1,0.66043204,1
1,0.8312181,1
1,0.6079854,1
1,0.7507821,1
1,0.5995628,1
1,0.11600001,0
1,0.7279768,1
1,0.8106508,1
1,0.82546455,1
1,0.8201461,1
1,0.73265135,1
1,0.7701719,1
1,0.6412655,1
1,0.8399015,1
1,0.685762,1
1,0.7303159,1
1,0.47299686,1
1,0.75721776,1
1,0.56106114,1
1,0.3992739,1
1,0.038837146,0
1,0.6376484,1
1,0.7306848,1
1,0.7472617,1
1,0.65815234,1
1,0.6785344,1
1,0.5544202,1
1,0.65272075,1
1,0.0029784339,0
1,0.9830166,1
1,0.6746162,1
1,0.7458319,1
1,0.5004787,1
1,0.6801941,1
1,0.7900491,1
1,0.6273629,1
1,0.68371266,1
1,0.040492173,0
1,0.613316,1
1,0.7415668,1
1,0.8844386,1
1,0.72518295,1
1,0.70774925,1
1,0.75259423,1
1,0.6986201,1
1,0.7324124,1
1,0.7623558,1
1,0.57178754,1
1,0.9742895,1
1,-0.055829693,0
1,0.6781621,1
1,0.9425942,1
1,0.6080661,1
1,0.6030553,1
1,0.4309133,1
1,0.7725772,1
1,0.74083036,1
1,0.6249293,1
1,0.7317972,1
1,0.68964154,1
1,0.68204576,1
1,0.37918836,1
1,0.6344283,1
1,0.67212135,1
1,0.61962336,1
1,0.7060272,1
1,0.6006042,1
1,0.035346318,0
1,0.7351555,1
1,0.82345295,1
1,0.84502435,1
1,0.83961177,1
1,0.7355605,1
1,0.62275624,1
1,0.8032936,1
1,0.58884615,1
1,0.9771219,1
1,0.44564408,1
1,0.79370064,1
1,0.6066632,1
1,0.3587284,1
1,0.05034072,0
1,0.5199031,1
1,0.92879313,1
1,0.7307539,1
1,0.8334852,1
1,0.5847668,1
1,0.5208054,1
1,0.5964194,1
1,-0.014943448,0
1,0.73477376,1
1,0.67952573,1
1,0.7456078,1
1,0.49671504,1
1,0.7339335,1
1,0.73904335,1
1,0.6027207,1
1,0.69883317,1
1,0.017955994,0
1,0.5432242,1
1,0.9698901,1
1,0.6969654,1
1,0.77699035,1
1,0.7210309,1
1,0.5714199,1
1,0.70975256,1
1,0.7139038,1
1,0.72274876,1
1,0.57600665,1
1,0.7216584,1
1,-0.04009447,0
1,0.65290946,1
1,0.7014838,1
1,0.6196314,1
1,0.5770162,1
1,0.64770657,1
1,0.70010835,1
1,0.7891932,1
1,0.5495782,1
1,0.75154686,1
1,0.71111137,1
1,0.5961281,1
1,0.32248923,1
1,0.59202415,1
1,0.7075066,1
1,0.5995659,1
1,0.6808376,1
1,0.5635908,1
1,0.07584283,0
1,0.71797526,1
1,0.77641964,1
1,0.8038297,1
1,0.7773449,1
1,0.70877874,1
1,0.86384773,1
1,0.71161133,1
1,0.72541744,1
1,0.48342103,1
1,0.78360504,1
1,0.6218236,1
1,0.4253441,1
1,0.011485022,0
1,0.6364226,1
1,0.6903027,1
1,0.8333146,1
1,0.6213632,1
1,0.70437014,1
1,0.56861216,1
1,0.664014,1
1,-0.011030115,0
1,0.7613325,1
1,0.700174,1
1,0.8101568,1
1,0.477876,1
1,0.6848462,1
1,0.979972,1
1,0.6939976,1
1,0.6852265,1
1,-0.004887365,0
1,0.62295854,1
1,0.7214957,1
1,0.70384073,1
1,0.7523336,1
1,0.6765126,1
1,0.62175286,1
1,0.7115604,1
1,0.8087032,1
1,0.9735692,1
1,0.6001589,1
1,0.7584953,1
1,-0.05710477,0
1,0.63729715,1
1,0.71019405,1
1,0.57744557,1
1,0.6574005,1
1,0.46585587,1
1,0.9352742,1
1,0.7803932,1
1,0.61915517,1
1,0.7250252,1
1,0.6829758,1
1,0.72000957,1
1,0.40853354,1
1,0.6802418,1
1,0.6517933,1
1,0.67918134,1
1,0.7476598,1
1,0.5656877,1
1,0.0758779,0
1,0.71939504,1
1,0.82076323,1
1,0.8428834,1
1,0.84607893,1
1,0.67875665,1
1,0.8260372,1
1,0.6082611,1
1,0.5596757,1
1,0.6315069,1
1,0.43081722,1
1,0.3867444,1
1,0.066877685,0
1,0.7796242,1
1,0.612453,1
1,0.6078324,1
1,0.5052943,1
1,0.81076574,1
1,0.82831883,1
1,0.65596014,1
1,0.0017251308,0
1,0.63898355,1
1,0.5656495,1
1,0.65976566,1
1,0.40292373,1
1,0.54640317,1
1,0.70971066,1
1,0.9734936,1
1,0.63997537,1
1,0.043382116,0
1,0.7179934,1
1,0.5879504,1
1,0.57164305,1
1,0.64264417,1
1,0.58201957,1
1,0.47150698,1
1,0.6361047,1
1,0.6456636,1
1,0.66884017,1
1,0.4816714,1
1,0.6239343,1
1,-0.022529837,0
1,0.6383142,1
1,0.6062965,1
1,0.5436572,1
1,0.9480318,1
1,0.32483533,1
1,0.6886925,1
1,0.6629918,1
1,0.6568845,1
1,0.57568806,1
1,0.6542837,1
1,0.83351153,1
1,0.534602,1
1,0.6971118,1
1,0.50244695,1
1,0.97966343,1
1,0.62459254,1
1,0.60470414,1
1,0.09846979,0
1,0.54174006,1
1,0.6619135,1
1,0.65893096,1
1,0.6468644,1
1,0.69865614,1
1,0.8074886,1
1,0.52104235,1
1,0.858316,1
1,0.64724994,1
1,0.415563,1
1,0.05496141,0
1,0.625538,1
1,0.7651098,1
1,0.8401947,1
1,0.7109,1
1,0.68356097,1
1,0.5611017,1
1,0.6674214,1
1,-0.01507634,0
1,0.8406626,1
1,0.7488537,1
1,0.8186021,1
1,0.5496166,1
1,0.7586184,1
1,0.8869085,1
1,0.66490364,1
1,0.7298854,1
1,0.004958488,0
1,0.6380786,1
1,0.80101156,1
1,0.80323803,1
1,0.79897946,1
1,0.7389387,1
1,0.66881746,1
1,0.7421913,1
1,0.7895243,1
1,0.85236835,1
1,0.60855955,1
1,0.8361501,1
1,-0.047632042,0
1,0.69421315,1
1,0.8007503,1
1,0.66635025,1
1,0.6370433,1
1,0.52714753,1
1,0.82758284,1
1,0.81697047,1
1,0.62986004,1
1,0.80636615,1
1,0.7400379,1
1,0.6990677,1
1,0.36649045,1
1,0.64818996,1
1,0.75195783,1
1,0.6625349,1
1,0.73728585,1
1,0.5949762,1
1,0.05941072,0
1,0.84551543,1
1,0.929327,1
1,0.98332554,1
1,0.97185165,1
1,0.5875072,1
1,0.6135768,1
1,0.65845436,1
1,0.5026505,1
1,0.4231449,1
1,0.036539935,0
1,0.9218981,1
1,0.59443563,1
1,0.6806691,1
1,0.51863784,1
1,0.9779722,1
1,0.7264637,1
1,0.6646508,1
1,0.0044288575,0
1,0.6900728,1
1,0.6431857,1
1,0.6962765,1
1,0.45911944,1
1,0.60346895,1
1,0.7247927,1
1,0.8416389,1
1,0.66931623,1
1,-0.015158543,0
1,0.8310158,1
1,0.57090926,1
1,0.6031358,1
1,0.66547626,1
1,0.62603784,1
1,0.5698404,1
1,0.6693646,1
1,0.6789192,1
1,0.69312036,1
1,0.51997906,1
1,0.67624164,1
1,-0.037622616,0
1,0.6644924,1
1,0.67216384,1
1,0.5799956,1
1,0.7858654,1
1,0.32407606,1
1,0.70601386,1
1,0.69182384,1
1,0.6706457,1
1,0.6197021,1
1,0.67469037,1
1,0.97883874,1
1,0.46032295,1
1,0.68085235,1
1,0.5537686,1
1,0.81532985,1
1,0.643344,1
1,0.61508346,1
1,0.07919561,0
1,0.59578043,1
1,0.68737215,1
1,0.6778753,1
1,0.678066,1
1,0.44975814,1
1,0.7997918,1
1,0.62043214,1
1,0.35947913,1
1,0.047926266,0
1,0.5127461,1
1,0.925153,1
1,0.7508142,1
1,0.88097644,1
1,0.5860517,1
1,0.512634,1
1,0.59862316,1
1,-0.036363315,0
1,0.738958,1
1,0.710317,1
1,0.7579296,1
1,0.5149523,1
1,0.75446635,1
1,0.73425454,1
1,0.5897365,1
1,0.7034513,1
1,0.018663062,0
1,0.5587738,1
1,0.96497,1
1,0.71815675,1
1,0.77476996,1
1,0.7217874,1
1,0.55720097,1
1,0.7025694,1
1,0.7206369,1
1,0.7155644,1
1,0.58293724,1
1,0.72323066,1
1,-0.038664,0
1,0.6588702,1
1,0.70358735,1
1,0.65047467,1
1,0.56407887,1
1,0.6314885,1
1,0.6897151,1
1,0.7895543,1
1,0.5568382,1
1,0.76201665,1
1,0.7255839,1
1,0.5932375,1
1,0.32057753,1
1,0.5922639,1
1,0.7325998,1
1,0.5869093,1
1,0.6804048,1
1,0.57305634,1
1,0.06531275,0
1,0.7371526,1
1,0.77591366,1
1,0.8142779,1
1,0.77950954,1
1,0.4721038,1
1,0.5408824,1
1,0.32607862,1
1,0.076964125,0
1,0.56935173,1
1,0.43843582,1
1,0.55233926,1
1,0.43473935,1
1,0.6217534,1
1,0.6278744,1
1,0.44939387,1
1,-0.009326767,0
1,0.47894144,1
1,0.53852874,1
1,0.5262032,1
1,0.43134278,1
1,0.45831764,1
1,0.517707,1
1,0.55675536,1
1,0.4739069,1
1,0.11105685,0
1,0.71941924,1
1,0.42955258,1
1,0.4884607,1
1,0.46989352,1
1,0.44364366,1
1,0.5633508,1
1,0.439245,1
1,0.50025165,1
1,0.45926565,1
1,0.48875922,1
1,0.45953426,1
1,-0.040552396,0
1,0.46696162,1
1,0.44331616,1
1,0.5038246,1
1,0.5427963,1
1,0.27568862,1
1,0.42760646,1
1,0.47882232,1
1,0.40679467,1
1,0.46525994,1
1,0.49925572,1
1,0.64775705,1
1,0.46452314,1
1,0.45276418,1
1,0.45084774,1
1,0.56252277,1
1,0.43211102,1
1,0.48623514,1
1,0.048775926,0
1,0.53145707,1
1,0.48318398,1
1,0.52650416,1
1,0.49622184,1
1,0.66272813,1
1,0.40989164,1
1,0.062245138,0
1,0.58170646,1
1,0.75893426,1
1,0.8008058,1
1,0.73253226,1
1,0.65174544,1
1,0.5296331,1
1,0.66529053,1
1,0.01917625,0
1,0.76412296,1
1,0.7732436,1
1,0.8067903,1
1,0.5761981,1
1,0.76846683,1
1,0.7998914,1
1,0.62569535,1
1,0.73078465,1
1,0.0382528,0
1,0.61140656,1
1,0.7902837,1
1,0.7402069,1
1,0.80205727,1
1,0.9007237,1
1,0.6271659,1
1,0.742011,1
1,0.78293407,1
1,0.7876561,1
1,0.61046237,1
1,0.763632,1
1,-0.08900303,0
1,0.6954928,1
1,0.75278765,1
1,0.680917,1
1,0.5807344,1
1,0.54105335,1
1,0.747982,1
1,0.8097268,1
1,0.60859203,1
1,0.96454245,1
1,0.73762685,1
1,0.65690905,1
1,0.33800253,1
1,0.6528586,1
1,0.87647206,1
1,0.61994046,1
1,0.7625145,1
1,0.62234145,1
1,0.109616764,0
1,0.773895,1
1,0.8354567,1
1,0.8555686,1
1,0.8446104,1
1,0.39018226,1
1,0.061153736,0
1,0.41993085,1
1,0.58622944,1
1,0.7366191,1
1,0.6268757,1
1,0.5039579,1
1,0.45024556,1
1,0.48805547,1
1,-0.0016629602,0
1,0.5871603,1
1,0.67095226,1
1,0.6041905,1
1,0.49569723,1
1,0.6545234,1
1,0.6441592,1
1,0.44328937,1
1,0.54835844,1
1,0.09579953,0
1,0.54835963,1
1,0.62786126,1
1,0.6169085,1
1,0.6159738,1
1,0.6001296,1
1,0.62466484,1
1,0.58148044,1
1,0.60430074,1
1,0.63301265,1
1,0.55686015,1
1,0.5742341,1
1,-0.077897616,0
1,0.50568,1
1,0.54201597,1
1,0.548392,1
1,0.39234528,1
1,0.5330174,1
1,0.60444,1
1,0.60308164,1
1,0.43565172,1
1,0.6570822,1
1,0.5548711,1
1,0.513929,1
1,0.30684233,1
1,0.45547745,1
1,0.6788902,1
1,0.41703233,1
1,0.55519813,1
1,0.49084324,1
1,0.103120014,0
1,0.70630354,1
1,0.6230141,1
1,0.6514909,1
1,0.64344835,1
1,-0.078535296,0
1,0.3489128,1
1,0.3551352,1
1,0.46026132,1
1,0.34851268,1
1,0.40735492,1
1,0.362347,1
1,0.5575325,1
1,0.039825525,0
1,0.41490015,1
1,0.396544,1
1,0.3852662,1
1,0.33040532,1
1,0.43736103,1
1,0.4330119,1
1,0.3970986,1
1,0.37034193,1
1,0.023013506,0
1,0.4346401,1
1,0.34718096,1
1,0.41324383,1
1,0.41207805,1
1,0.36924037,1
1,0.37889594,1
1,0.3824086,1
1,0.36790675,1
1,0.42851973,1
1,0.42067677,1
1,0.40353495,1
1,0.0247877,0
1,0.33304328,1
1,0.36480874,1
1,0.3479749,1
1,0.34048575,1
1,0.3063816,1
1,0.42638043,1
1,0.39891675,1
1,0.52928925,1
1,0.41546926,1
1,0.3451036,1
1,0.43933922,1
1,0.26870677,1
1,0.59168786,1
1,0.36820644,1
1,0.37855524,1
1,0.3382933,1
1,0.55514234,1
1,0.12814982,0
1,0.42216638,1
1,0.41655836,1
1,0.42012185,1
1,0.4128013,1
1,0.005264844,0
1,0.070054546,0
1,0.04927472,0
1,0.064118676,0
1,0.047795378,0
1,0.021283275,0
1,0.011501666,0
1,-0.026198525,0
1,0.035096038,0
1,0.013393636,0
1,0.01170603,0
1,0.04025577,0
1,0.051298197,0
1,0.0344756,0
1,0.07268602,0
1,0.05210974,0
1,0.049398873,0
1,-0.026694098,0
1,0.049100157,0
1,0.02271984,0
1,0.016991328,0
1,0.084431715,0
1,-0.03266559,0
1,0.058446903,0
1,0.011751045,0
1,0.005739142,0
1,0.042209644,0
1,0.035277497,0
1,0.014504223,0
1,0.02872055,0
1,0.03395739,0
1,0.0591609,0
1,0.07138632,0
1,-0.032899853,0
1,0.03314738,0
1,0.019232236,0
1,0.02565141,0
1,0.062055513,0
1,0.030460695,0
1,0.025437873,0
1,0.012678733,0
1,0.01645765,0
1,0.07465814,0
1,0.047377363,0
1,0.02023626,0
1,-0.028734809,0
1,0.13990936,0
1,0.06774568,0
1,0.056754634,0
1,0.06641049,0
1,0.055386573,0
1,0.54970175,1
1,0.5892805,1
1,0.44598046,1
1,0.9074215,1
1,0.6967244,1
1,0.5804931,1
1,0.005115204,0
1,0.64312434,1
1,0.5868306,1
1,0.6351927,1
1,0.39276546,1
1,0.5192663,1
1,0.6469996,1
1,0.8008195,1
1,0.5804466,1
1,-0.03486976,0
1,0.7656976,1
1,0.49354324,1
1,0.53944725,1
1,0.5882538,1
1,0.59783167,1
1,0.5271342,1
1,0.62653947,1
1,0.60943305,1
1,0.6131977,1
1,0.4887318,1
1,0.6200987,1
1,-0.024813617,0
1,0.6426362,1
1,0.6553375,1
1,0.5033196,1
1,0.80907995,1
1,0.2654461,1
1,0.66786695,1
1,0.62141263,1
1,0.63246787,1
1,0.5336929,1
1,0.5945866,1
1,0.9083261,1
1,0.43049112,1
1,0.59463763,1
1,0.48306054,1
1,0.76691747,1
1,0.63315743,1
1,0.5481004,1
1,0.083468966,0
1,0.5352117,1
1,0.6659117,1
1,0.6136083,1
1,0.6029517,1
1,0.7132364,1
1,0.83785784,1
1,0.59805363,1
1,0.5159171,1
1,0.57950765,1
1,-0.035548307,0
1,0.73530644,1
1,0.6824457,1
1,0.7185085,1
1,0.49535084,1
1,0.7477874,1
1,0.697056,1
1,0.5951602,1
1,0.7012032,1
1,0.002736225,0
1,0.5454749,1
1,0.9319737,1
1,0.70105636,1
1,0.7617842,1
1,0.7542556,1
1,0.5490769,1
1,0.7725462,1
1,0.7005782,1
1,0.68355757,1
1,0.56214106,1
1,0.7266659,1
1,-0.0054590576,0
1,0.6969071,1
1,0.752138,1
1,0.6420027,1
1,0.59229404,1
1,0.56959367,1
1,0.71367186,1
1,0.7798672,1
1,0.5737363,1
1,0.7239163,1
1,0.7121148,1
1,0.5995854,1
1,0.2960065,1
1,0.565682,1
1,0.69372606,1
1,0.58973897,1
1,0.68978375,1
1,0.5480901,1
1,0.09153256,0
1,0.71542287,1
1,0.79881346,1
1,0.78121567,1
1,0.7438893,1
1,0.7540235,1
1,0.6821782,1
1,0.6001983,1
1,0.60972697,1
1,-0.037341226,0
1,0.76448655,1
1,0.8173474,1
1,0.78117466,1
1,0.590736,1
1,0.80174655,1
1,0.88249797,1
1,0.6210569,1
1,0.7232479,1
1,0.04906917,0
1,0.7101072,1
1,0.75327605,1
1,0.7942013,1
1,0.7549622,1
1,0.7123176,1
1,0.6523502,1
1,0.6947119,1
1,0.7621638,1
1,0.82830316,1
1,0.6182618,1
1,0.7488078,1
1,-0.04830468,0
1,0.6704876,1
1,0.7235903,1
1,0.7343949,1
1,0.55450517,1
1,0.53080815,1
1,0.8032521,1
1,0.76216644,1
1,0.5876994,1
1,0.77414006,1
1,0.7371932,1
1,0.69926405,1
1,0.37526405,1
1,0.6182441,1
1,0.79791856,1
1,0.5900379,1
1,0.7140119,1
1,0.5991316,1
1,0.122999534,0
1,0.8929751,1
1,0.8067863,1
1,0.8588552,1
1,0.83842415,1
1,0.5224971,1
1,0.45950064,1
1,0.5201109,1
1,-0.04066148,0
1,0.68404067,1
1,0.7324322,1
1,0.67848957,1
1,0.52720743,1
1,0.80025965,1
1,0.63187474,1
1,0.4951549,1
1,0.6437681,1
1,0.016702972,0
1,0.53052986,1
1,0.8601159,1
1,0.751172,1
1,0.6864461,1
1,0.6584015,1
1,0.5496143,1
1,0.6389161,1
1,0.63866436,1
1,0.6245029,1
1,0.58346164,1
1,0.6654901,1
1,-0.048614785,0
1,0.59840035,1
1,0.6601671,1
1,0.6791398,1
1,0.46993744,1
1,0.61166996,1
1,0.59071153,1
1,0.71470565,1
1,0.4958357,1
1,0.70105994,1
1,0.6709295,1
1,0.52529097,1
1,0.29857063,1
1,0.5177029,1
1,0.7663463,1
1,0.48231408,1
1,0.599842,1
1,0.57923216,1
1,0.09820079,0
1,0.7949135,1
1,0.69833815,1
1,0.7387599,1
1,0.6965284,1
1,0.7368036,1
1,0.6558344,1
1,0.009608063,0
1,0.6867514,1
1,0.64716995,1
1,0.68414974,1
1,0.44423544,1
1,0.60105276,1
1,0.7205595,1
1,0.8236769,1
1,0.6748942,1
1,0.0003244662,0
1,0.8397443,1
1,0.5738157,1
1,0.6019774,1
1,0.65990984,1
1,0.6150946,1
1,0.5755723,1
1,0.65559274,1
1,0.6797013,1
1,0.69998693,1
1,0.5113208,1
1,0.67520154,1
1,-0.043891534,0
1,0.66275895,1
1,0.6684656,1
1,0.5885748,1
1,0.7701073,1
1,0.31989342,1
1,0.697774,1
1,0.6815669,1
1,0.65650684,1
1,0.61656576,1
1,0.67555404,1
1,0.9665563,1
1,0.47099772,1
1,0.66690844,1
1,0.54967934,1
1,0.8060098,1
1,0.6293665,1
1,0.6117125,1
1,0.072880045,0
1,0.5900968,1
1,0.6724162,1
1,0.66939783,1
1,0.6726517,1
1,0.5690608,1
1,0.017536255,0
1,0.5629161,1
1,0.55820405,1
1,0.5668559,1
1,0.4636484,1
1,0.51545453,1
1,0.60671216,1
1,0.85735685,1
1,0.61459017,1
1,0.099422365,0
1,0.8055665,1
1,0.4958173,1
1,0.54247135,1
1,0.5311751,1
1,0.5099474,1
1,0.47531974,1
1,0.5280864,1
1,0.56049997,1
1,0.5494485,1
1,0.43467912,1
1,0.5339127,1
1,-0.024010072,0
1,0.6025041,1
1,0.529874,1
1,0.6021739,1
1,0.78236204,1
1,0.2820248,1
1,0.5622174,1
1,0.5486628,1
1,0.5689628,1
1,0.49974307,1
1,0.6308149,1
1,0.7669655,1
1,0.6191947,1
1,0.59750533,1
1,0.49016753,1
1,0.8379135,1
1,0.54332846,1
1,0.5825468,1
1,0.11811046,0
1,0.54081297,1
1,0.56483924,1
1,0.55761534,1
1,0.52838486,1
1,0.0004696459,0
1,0.6565027,1
1,0.6077115,1
1,0.6445551,1
1,0.39390147,1
1,0.61304796,1
1,0.6779674,1
1,0.64815396,1
1,0.6042967,1
1,0.10391522,0
1,0.58036506,1
1,0.5990986,1
1,0.62332886,1
1,0.66927046,1
1,0.58727574,1
1,0.5154669,1
1,0.60664546,1
1,0.6526149,1
1,0.68525666,1
1,0.51513493,1
1,0.6616769,1
1,-0.027939437,0
1,0.57610536,1
1,0.62211186,1
1,0.51225746,1
1,0.6185037,1
1,0.3583318,1
1,0.6519984,1
1,0.6706767,1
1,0.91284287,1
1,0.6518327,1
1,0.590755,1
1,0.6663054,1
1,0.37605163,1
1,0.9587515,1
1,0.5670678,1
1,0.650607,1
1,0.60673904,1
1,0.7980525,1
1,0.06080566,0
1,0.5626951,1
1,0.6490825,1
1,0.6503142,1
1,0.68405986,1
1,-0.0058501014,0
1,-0.028617028,0
1,-0.010776436,0
1,-0.050831392,0
1,-0.02416639,0
1,-0.014022198,0
1,0.0029611145,0
1,-0.054655027,0
1,0.15995575,0
1,0.004774041,0
1,-0.021421319,0
1,-0.016499303,0
1,-0.017462468,0
1,-0.009387015,0
1,0.00019967133,0
1,-0.056372,0
1,-0.02508792,0
1,-0.019248333,0
1,-0.010360232,0
1,-0.0026544353,0
1,0.19710067,1
1,-0.046188004,0
1,-0.017692717,0
1,-0.049412847,0
1,-0.0046470305,0
1,-0.0007966305,0
1,-0.015753565,0
1,-0.02373034,0
1,-0.030651486,0
1,0.012309991,0
1,-0.06546151,0
1,0.0061341273,0
1,-0.017004129,0
1,0.011682871,0
1,0.011519596,0
1,0.012428629,0
1,-0.028951248,0
1,0.010872585,0
1,-0.028222864,0
1,-0.038536236,0
1,-0.03256418,0
1,-0.030633517,0
1,-0.02677766,0
1,0.70673937,1
1,0.75775653,1
1,0.5254449,1
1,0.69521064,1
1,0.78380466,1
1,0.63008875,1
1,0.6899585,1
1,0.04263855,0
1,0.63352376,1
1,0.7488278,1
1,0.9152247,1
1,0.7311078,1
1,0.71115017,1
1,0.7723834,1
1,0.7032327,1
1,0.737426,1
1,0.7522241,1
1,0.5905026,1
1,0.9662994,1
1,-0.06604672,0
1,0.68616915,1
1,0.9366804,1
1,0.6358899,1
1,0.6019098,1
1,0.44958097,1
1,0.75826514,1
1,0.74450487,1
1,0.63052243,1
1,0.7406993,1
1,0.70280826,1
1,0.692047,1
1,0.39207467,1
1,0.63506716,1
1,0.6919365,1
1,0.6186821,1
1,0.7132371,1
1,0.6165525,1
1,0.044213697,0
1,0.7539927,1
1,0.82465196,1
1,0.85193413,1
1,0.84602714,1
1,0.8898287,1
1,0.61691695,1
1,0.76272106,1
1,0.72754484,1
1,0.5772603,1
1,0.7266724,1
1,0.052517097,0
1,0.6755861,1
1,0.6972733,1
1,0.77720135,1
1,0.7244511,1
1,0.70411164,1
1,0.6376011,1
1,0.6786035,1
1,0.8622016,1
1,0.7072211,1
1,0.72527915,1
1,0.69025666,1
1,-0.09469062,0
1,0.70723337,1
1,0.68987,1
1,0.75846255,1
1,0.5261465,1
1,0.5038112,1
1,0.6675703,1
1,0.72709167,1
1,0.58501166,1
1,0.75928926,1
1,0.74185115,1
1,0.65090346,1
1,0.36208338,1
1,0.5919955,1
1,0.78125006,1
1,0.5527831,1
1,0.82774156,1
1,0.6314906,1
1,0.12930892,0
1,0.7906589,1
1,0.72083145,1
1,0.7622291,1
1,0.75740135,1
1,0.5418404,1
1,0.71027726,1
1,0.8142022,1
1,0.6571727,1
1,0.70068127,1
1,0.03544525,0
1,0.66583645,1
1,0.739543,1
1,0.74612397,1
1,0.75530684,1
1,0.72443235,1
1,0.64163667,1
1,0.69392264,1
1,0.9588208,1
1,0.7893033,1
1,0.7214171,1
1,0.74300176,1
1,-0.06436329,0
1,0.6924329,1
1,0.73594785,1
1,0.66953605,1
1,0.61141884,1
1,0.49927843,1
1,0.7544943,1
1,0.77418035,1
1,0.61174124,1
1,0.7666267,1
1,0.724177,1
1,0.7039679,1
1,0.35418615,1
1,0.6434967,1
1,0.7106177,1
1,0.6414578,1
1,0.91537035,1
1,0.61947244,1
1,0.093677916,0
1,0.7231454,1
1,0.77645826,1
1,0.81100875,1
1,0.8083999,1
1,0.5651595,1
1,0.50787777,1
1,0.40435937,1
1,0.70666325,1
1,-0.0431376,0
1,0.5460812,1
1,0.5179357,1
1,0.5796495,1
1,0.526897,1
1,0.5433851,1
1,0.46769542,1
1,0.50287855,1
1,0.524038,1
1,0.48868275,1
1,0.45135504,1
1,0.5190884,1
1,-0.08297592,0
1,0.676429,1
1,0.51110667,1
1,0.77931356,1
1,0.37291068,1
1,0.43001297,1
1,0.45508647,1
1,0.5281904,1
1,0.40255103,1
1,0.5789115,1
1,0.729045,1
1,0.47118124,1
1,0.31859413,1
1,0.39498776,1
1,0.634957,1
1,0.39957726,1
1,0.54411644,1
1,0.4255418,1
1,0.16828488,1
1,0.58587515,1
1,0.51010627,1
1,0.55110353,1
1,0.5322328,1
1,0.7040143,1
1,0.5514402,1
1,0.7280622,1
1,-0.01852131,0
1,0.6224874,1
1,0.7601688,1
1,0.75801826,1
1,0.8710352,1
1,0.6998644,1
1,0.59496266,1
1,0.8248239,1
1,0.6923242,1
1,0.6999979,1
1,0.5941136,1
1,0.6929935,1
1,-0.075546,0
1,0.68358845,1
1,0.69237155,1
1,0.72178054,1
1,0.5023334,1
1,0.5405614,1
